Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"27 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9109.00","9250.00","9082.00","9157.00","9071.00","20","20.000 GRMS ","183.57","59"
"26 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9120.00","9155.00","9020.00","9071.00","9101.00","32","32.000 GRMS ","291.43","63"
"23 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9090.00","9210.00","8965.00","9101.00","9170.00","27","27.000 GRMS ","244.32","51"
"22 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9189.00","9250.00","9102.00","9170.00","9102.00","55","55.000 GRMS ","504.59","54"
"21 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8960.00","9150.00","8926.00","9102.00","8920.00","56","56.000 GRMS ","503.82","51"
"20 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8918.00","9010.00","8850.00","8920.00","8906.00","31","31.000 GRMS ","276.42","42"
"19 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8930.00","8965.00","8860.00","8906.00","8955.00","57","57.000 GRMS ","507.55","42"
"16 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9051.00","9100.00","8875.00","8955.00","8870.00","29","29.000 GRMS ","261.54","41"
"15 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8900.00","8975.00","8811.00","8870.00","8803.00","19","19.000 GRMS ","168.53","37"
"14 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8700.00","8882.00","8645.00","8803.00","8871.00","53","53.000 GRMS ","466.80","32"
"13 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9300.00","9300.00","8824.00","8871.00","9387.00","41","41.000 GRMS ","372.76","36"
"12 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9335.00","9452.00","9277.00","9387.00","9507.00","26","26.000 GRMS ","244.07","24"
"10 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9590.00","9600.00","9465.00","9507.00","9666.00","15","15.000 GRMS ","142.81","20"
"09 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9543.00","9750.00","9480.00","9666.00","9525.00","46","46.000 GRMS ","440.40","19"
"08 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9680.00","9680.00","9475.00","9525.00","9713.00","26","26.000 GRMS ","248.69","16"
"07 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9755.00","9790.00","9647.00","9713.00","9876.00","17","17.000 GRMS ","165.27","15"
"06 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9988.00","9990.00","9710.00","9876.00","9920.00","14","14.000 GRMS ","138.69","7"
